image_name,split,class_id,class_name,bbox_xc,bbox_yc,bbox_w,bbox_h,source
0865.JPEG,train,15,low,0.954183,0.912935,0.083665,0.164179,enhanced_detection
0865.JPEG,train,2,crack,0.619522,0.825871,0.139442,0.139303,enhanced_detection
0865.JPEG,train,6,front_bumper,0.619522,0.825871,0.139442,0.139303,enhanced_detection
0865.JPEG,train,15,low,0.619522,0.825871,0.139442,0.139303,enhanced_detection
0865.JPEG,train,0,dent,0.796813,0.273632,0.063745,0.099502,enhanced_detection
0865.JPEG,train,11,right_door,0.796813,0.273632,0.063745,0.099502,enhanced_detection
0865.JPEG,train,15,low,0.796813,0.273632,0.063745,0.099502,enhanced_detection
0865.JPEG,train,0,dent,0.035857,0.624378,0.071713,0.124378,enhanced_detection
0865.JPEG,train,10,left_door,0.035857,0.624378,0.071713,0.124378,enhanced_detection
0865.JPEG,train,15,low,0.035857,0.624378,0.071713,0.124378,enhanced_detection
0866.JPEG,train,2,crack,0.46332,0.899485,0.100386,0.097938,enhanced_detection
0866.JPEG,train,6,front_bumper,0.46332,0.899485,0.100386,0.097938,enhanced_detection
0866.JPEG,train,16,medium,0.46332,0.899485,0.100386,0.097938,enhanced_detection
0867.JPEG,train,2,crack,0.050909,0.092896,0.101818,0.185792,enhanced_detection
0867.JPEG,train,7,rear_bumper,0.050909,0.092896,0.101818,0.185792,enhanced_detection
0867.JPEG,train,16,medium,0.050909,0.092896,0.101818,0.185792,enhanced_detection
0867.JPEG,train,2,crack,0.28,0.751366,0.450909,0.245902,enhanced_detection
0867.JPEG,train,6,front_bumper,0.28,0.751366,0.450909,0.245902,enhanced_detection
0867.JPEG,train,16,medium,0.28,0.751366,0.450909,0.245902,enhanced_detection
0867.JPEG,train,0,dent,0.82,0.885246,0.156364,0.120219,enhanced_detection
0867.JPEG,train,6,front_bumper,0.82,0.885246,0.156364,0.120219,enhanced_detection
0867.JPEG,train,15,low,0.82,0.885246,0.156364,0.120219,enhanced_detection
0867.JPEG,train,0,dent,0.805455,0.754098,0.083636,0.10929,enhanced_detection
0867.JPEG,train,11,right_door,0.805455,0.754098,0.083636,0.10929,enhanced_detection
0867.JPEG,train,15,low,0.805455,0.754098,0.083636,0.10929,enhanced_detection
0867.JPEG,train,2,crack,0.2,0.581967,0.4,0.114754,enhanced_detection
0867.JPEG,train,10,left_door,0.2,0.581967,0.4,0.114754,enhanced_detection
0867.JPEG,train,16,medium,0.2,0.581967,0.4,0.114754,enhanced_detection
0867.JPEG,train,2,crack,0.243636,0.412568,0.487273,0.15847,enhanced_detection
0867.JPEG,train,10,left_door,0.243636,0.412568,0.487273,0.15847,enhanced_detection
0867.JPEG,train,16,medium,0.243636,0.412568,0.487273,0.15847,enhanced_detection
0869.JPEG,train,2,crack,0.793436,0.051546,0.405405,0.103093,enhanced_detection
0869.JPEG,train,7,rear_bumper,0.793436,0.051546,0.405405,0.103093,enhanced_detection
0869.JPEG,train,16,medium,0.793436,0.051546,0.405405,0.103093,enhanced_detection
0869.JPEG,train,3,broken_part,0.063707,0.902062,0.127413,0.185567,enhanced_detection
0869.JPEG,train,6,front_bumper,0.063707,0.902062,0.127413,0.185567,enhanced_detection
0869.JPEG,train,16,medium,0.063707,0.902062,0.127413,0.185567,enhanced_detection
0869.JPEG,train,0,dent,0.254826,0.319588,0.509653,0.639175,enhanced_detection
0869.JPEG,train,10,left_door,0.254826,0.319588,0.509653,0.639175,enhanced_detection
0869.JPEG,train,16,medium,0.254826,0.319588,0.509653,0.639175,enhanced_detection
0869.JPEG,train,2,crack,0.26834,0.744845,0.53668,0.5,enhanced_detection
0869.JPEG,train,6,front_bumper,0.26834,0.744845,0.53668,0.5,enhanced_detection
0869.JPEG,train,17,high,0.26834,0.744845,0.53668,0.5,enhanced_detection
0869.JPEG,train,0,dent,0.210425,0.904639,0.227799,0.180412,enhanced_detection
0869.JPEG,train,6,front_bumper,0.210425,0.904639,0.227799,0.180412,enhanced_detection
0869.JPEG,train,16,medium,0.210425,0.904639,0.227799,0.180412,enhanced_detection
0869.JPEG,train,0,dent,0.949807,0.706186,0.092664,0.134021,enhanced_detection
0869.JPEG,train,11,right_door,0.949807,0.706186,0.092664,0.134021,enhanced_detection
0869.JPEG,train,15,low,0.949807,0.706186,0.092664,0.134021,enhanced_detection
0870.JPEG,train,2,crack,0.813525,0.915049,0.364754,0.082524,enhanced_detection
0870.JPEG,train,6,front_bumper,0.813525,0.915049,0.364754,0.082524,enhanced_detection
0870.JPEG,train,15,low,0.813525,0.915049,0.364754,0.082524,enhanced_detection
0872.JPEG,train,2,crack,0.772201,0.095361,0.447876,0.190722,enhanced_detection
0872.JPEG,train,7,rear_bumper,0.772201,0.095361,0.447876,0.190722,enhanced_detection
0872.JPEG,train,16,medium,0.772201,0.095361,0.447876,0.190722,enhanced_detection
0872.JPEG,train,0,dent,0.102317,0.914948,0.204633,0.159794,enhanced_detection
0872.JPEG,train,6,front_bumper,0.102317,0.914948,0.204633,0.159794,enhanced_detection
0872.JPEG,train,15,low,0.102317,0.914948,0.204633,0.159794,enhanced_detection
0874.JPEG,train,0,dent,0.067568,0.706186,0.135135,0.309278,enhanced_detection
0874.JPEG,train,10,left_door,0.067568,0.706186,0.135135,0.309278,enhanced_detection
0874.JPEG,train,15,low,0.067568,0.706186,0.135135,0.309278,enhanced_detection
0874.JPEG,train,0,dent,0.333977,0.768041,0.081081,0.092784,enhanced_detection
0874.JPEG,train,6,front_bumper,0.333977,0.768041,0.081081,0.092784,enhanced_detection
0874.JPEG,train,15,low,0.333977,0.768041,0.081081,0.092784,enhanced_detection
0875.JPEG,train,2,crack,0.376448,0.085052,0.667954,0.170103,enhanced_detection
0875.JPEG,train,7,rear_bumper,0.376448,0.085052,0.667954,0.170103,enhanced_detection
0875.JPEG,train,16,medium,0.376448,0.085052,0.667954,0.170103,enhanced_detection
0875.JPEG,train,2,crack,0.088803,0.244845,0.177606,0.386598,enhanced_detection
0875.JPEG,train,10,left_door,0.088803,0.244845,0.177606,0.386598,enhanced_detection
0875.JPEG,train,16,medium,0.088803,0.244845,0.177606,0.386598,enhanced_detection
0875.JPEG,train,2,crack,0.776062,0.579897,0.401544,0.149485,enhanced_detection
0875.JPEG,train,11,right_door,0.776062,0.579897,0.401544,0.149485,enhanced_detection
0875.JPEG,train,16,medium,0.776062,0.579897,0.401544,0.149485,enhanced_detection
0875.JPEG,train,2,crack,0.689189,0.64433,0.6139,0.340206,enhanced_detection
0875.JPEG,train,11,right_door,0.689189,0.64433,0.6139,0.340206,enhanced_detection
0875.JPEG,train,16,medium,0.689189,0.64433,0.6139,0.340206,enhanced_detection
0876.JPEG,train,0,dent,0.687273,0.904372,0.189091,0.180328,enhanced_detection
0876.JPEG,train,6,front_bumper,0.687273,0.904372,0.189091,0.180328,enhanced_detection
0876.JPEG,train,16,medium,0.687273,0.904372,0.189091,0.180328,enhanced_detection
0877.JPEG,train,3,broken_part,0.69305,0.206186,0.606178,0.412371,enhanced_detection
0877.JPEG,train,9,windshield,0.69305,0.206186,0.606178,0.412371,enhanced_detection
0877.JPEG,train,16,medium,0.69305,0.206186,0.606178,0.412371,enhanced_detection
0877.JPEG,train,0,dent,0.330116,0.873711,0.281853,0.242268,enhanced_detection
0877.JPEG,train,6,front_bumper,0.330116,0.873711,0.281853,0.242268,enhanced_detection
0877.JPEG,train,16,medium,0.330116,0.873711,0.281853,0.242268,enhanced_detection
0877.JPEG,train,0,dent,0.289575,0.716495,0.061776,0.164948,enhanced_detection
0877.JPEG,train,10,left_door,0.289575,0.716495,0.061776,0.164948,enhanced_detection
0877.JPEG,train,15,low,0.289575,0.716495,0.061776,0.164948,enhanced_detection
0878.JPEG,train,2,crack,0.716216,0.072165,0.559846,0.14433,enhanced_detection
0878.JPEG,train,7,rear_bumper,0.716216,0.072165,0.559846,0.14433,enhanced_detection
0878.JPEG,train,16,medium,0.716216,0.072165,0.559846,0.14433,enhanced_detection
0878.JPEG,train,2,crack,0.181467,0.920103,0.362934,0.149485,enhanced_detection
0878.JPEG,train,6,front_bumper,0.181467,0.920103,0.362934,0.149485,enhanced_detection
0878.JPEG,train,16,medium,0.181467,0.920103,0.362934,0.149485,enhanced_detection
0878.JPEG,train,2,crack,0.478764,0.945876,0.262548,0.097938,enhanced_detection
0878.JPEG,train,6,front_bumper,0.478764,0.945876,0.262548,0.097938,enhanced_detection
0878.JPEG,train,16,medium,0.478764,0.945876,0.262548,0.097938,enhanced_detection
0878.JPEG,train,2,crack,0.223938,0.113402,0.138996,0.175258,enhanced_detection
0878.JPEG,train,7,rear_bumper,0.223938,0.113402,0.138996,0.175258,enhanced_detection
0878.JPEG,train,16,medium,0.223938,0.113402,0.138996,0.175258,enhanced_detection
0878.JPEG,train,2,crack,0.930502,0.502577,0.131274,0.087629,enhanced_detection
0878.JPEG,train,11,right_door,0.930502,0.502577,0.131274,0.087629,enhanced_detection
0878.JPEG,train,16,medium,0.930502,0.502577,0.131274,0.087629,enhanced_detection
0878.JPEG,train,2,crack,0.133205,0.164948,0.196911,0.329897,enhanced_detection
0878.JPEG,train,7,rear_bumper,0.133205,0.164948,0.196911,0.329897,enhanced_detection
0878.JPEG,train,16,medium,0.133205,0.164948,0.196911,0.329897,enhanced_detection
0878.JPEG,train,2,crack,0.03861,0.188144,0.07722,0.118557,enhanced_detection
0878.JPEG,train,10,left_door,0.03861,0.188144,0.07722,0.118557,enhanced_detection
0878.JPEG,train,16,medium,0.03861,0.188144,0.07722,0.118557,enhanced_detection
0878.JPEG,train,3,broken_part,0.380309,0.713918,0.305019,0.427835,enhanced_detection
0878.JPEG,train,13,side_panel,0.380309,0.713918,0.305019,0.427835,enhanced_detection
0878.JPEG,train,16,medium,0.380309,0.713918,0.305019,0.427835,enhanced_detection
0878.JPEG,train,0,dent,0.173745,0.520619,0.34749,0.628866,enhanced_detection
0878.JPEG,train,10,left_door,0.173745,0.520619,0.34749,0.628866,enhanced_detection
0878.JPEG,train,16,medium,0.173745,0.520619,0.34749,0.628866,enhanced_detection
0878.JPEG,train,2,crack,0.795367,0.755155,0.401544,0.108247,enhanced_detection
0878.JPEG,train,11,right_door,0.795367,0.755155,0.401544,0.108247,enhanced_detection
0878.JPEG,train,16,medium,0.795367,0.755155,0.401544,0.108247,enhanced_detection
0878.JPEG,train,0,dent,0.600386,0.412371,0.142857,0.14433,enhanced_detection
0878.JPEG,train,13,side_panel,0.600386,0.412371,0.142857,0.14433,enhanced_detection
0878.JPEG,train,15,low,0.600386,0.412371,0.142857,0.14433,enhanced_detection
0878.JPEG,train,0,dent,0.92471,0.873711,0.142857,0.242268,enhanced_detection
0878.JPEG,train,6,front_bumper,0.92471,0.873711,0.142857,0.242268,enhanced_detection
0878.JPEG,train,16,medium,0.92471,0.873711,0.142857,0.242268,enhanced_detection
0878.JPEG,train,2,crack,0.706564,0.492268,0.216216,0.108247,enhanced_detection
0878.JPEG,train,11,right_door,0.706564,0.492268,0.216216,0.108247,enhanced_detection
0878.JPEG,train,15,low,0.706564,0.492268,0.216216,0.108247,enhanced_detection
0878.JPEG,train,2,crack,0.090734,0.342784,0.127413,0.139175,enhanced_detection
0878.JPEG,train,10,left_door,0.090734,0.342784,0.127413,0.139175,enhanced_detection
0878.JPEG,train,16,medium,0.090734,0.342784,0.127413,0.139175,enhanced_detection
0881.JPEG,train,2,crack,0.497423,0.234615,0.994845,0.469231,enhanced_detection
0881.JPEG,train,9,windshield,0.497423,0.234615,0.994845,0.469231,enhanced_detection
0881.JPEG,train,17,high,0.497423,0.234615,0.994845,0.469231,enhanced_detection
0881.JPEG,train,2,crack,0.268041,0.509615,0.536082,0.157692,enhanced_detection
0881.JPEG,train,10,left_door,0.268041,0.509615,0.536082,0.157692,enhanced_detection
0881.JPEG,train,16,medium,0.268041,0.509615,0.536082,0.157692,enhanced_detection
0881.JPEG,train,2,crack,0.448454,0.813462,0.762887,0.365385,enhanced_detection
0881.JPEG,train,6,front_bumper,0.448454,0.813462,0.762887,0.365385,enhanced_detection
0881.JPEG,train,17,high,0.448454,0.813462,0.762887,0.365385,enhanced_detection
0881.JPEG,train,4,paint_damage,0.917526,0.540385,0.103093,0.080769,enhanced_detection
0881.JPEG,train,11,right_door,0.917526,0.540385,0.103093,0.080769,enhanced_detection
0881.JPEG,train,15,low,0.917526,0.540385,0.103093,0.080769,enhanced_detection
0881.JPEG,train,0,dent,0.891753,0.890385,0.206186,0.211538,enhanced_detection
0881.JPEG,train,6,front_bumper,0.891753,0.890385,0.206186,0.211538,enhanced_detection
0881.JPEG,train,16,medium,0.891753,0.890385,0.206186,0.211538,enhanced_detection
0881.JPEG,train,2,crack,0.523196,0.398077,0.201031,0.073077,enhanced_detection
0881.JPEG,train,13,side_panel,0.523196,0.398077,0.201031,0.073077,enhanced_detection
0881.JPEG,train,16,medium,0.523196,0.398077,0.201031,0.073077,enhanced_detection
0881.JPEG,train,2,crack,0.770619,0.548077,0.190722,0.073077,enhanced_detection
0881.JPEG,train,11,right_door,0.770619,0.548077,0.190722,0.073077,enhanced_detection
0881.JPEG,train,16,medium,0.770619,0.548077,0.190722,0.073077,enhanced_detection
0881.JPEG,train,0,dent,0.146907,0.4,0.149485,0.084615,enhanced_detection
0881.JPEG,train,10,left_door,0.146907,0.4,0.149485,0.084615,enhanced_detection
0881.JPEG,train,15,low,0.146907,0.4,0.149485,0.084615,enhanced_detection
0881.JPEG,train,2,crack,0.108247,0.694231,0.216495,0.157692,enhanced_detection
0881.JPEG,train,10,left_door,0.108247,0.694231,0.216495,0.157692,enhanced_detection
0881.JPEG,train,16,medium,0.108247,0.694231,0.216495,0.157692,enhanced_detection
0881.JPEG,train,0,dent,0.871134,0.632692,0.247423,0.15,enhanced_detection
0881.JPEG,train,11,right_door,0.871134,0.632692,0.247423,0.15,enhanced_detection
0881.JPEG,train,16,medium,0.871134,0.632692,0.247423,0.15,enhanced_detection
0881.JPEG,train,0,dent,0.780928,0.951923,0.108247,0.088462,enhanced_detection
0881.JPEG,train,6,front_bumper,0.780928,0.951923,0.108247,0.088462,enhanced_detection
0881.JPEG,train,15,low,0.780928,0.951923,0.108247,0.088462,enhanced_detection
0881.JPEG,train,0,dent,0.533505,0.640385,0.128866,0.057692,enhanced_detection
0881.JPEG,train,13,side_panel,0.533505,0.640385,0.128866,0.057692,enhanced_detection
0881.JPEG,train,15,low,0.533505,0.640385,0.128866,0.057692,enhanced_detection
0882.JPEG,train,2,crack,0.902622,0.31383,0.164794,0.138298,enhanced_detection
0882.JPEG,train,11,right_door,0.902622,0.31383,0.164794,0.138298,enhanced_detection
0882.JPEG,train,16,medium,0.902622,0.31383,0.164794,0.138298,enhanced_detection
0883.JPEG,train,0,dent,0.073359,0.628866,0.146718,0.268041,enhanced_detection
0883.JPEG,train,10,left_door,0.073359,0.628866,0.146718,0.268041,enhanced_detection
0883.JPEG,train,16,medium,0.073359,0.628866,0.146718,0.268041,enhanced_detection
0886.JPEG,train,0,dent,0.843636,0.92623,0.130909,0.136612,enhanced_detection
0886.JPEG,train,6,front_bumper,0.843636,0.92623,0.130909,0.136612,enhanced_detection
0886.JPEG,train,15,low,0.843636,0.92623,0.130909,0.136612,enhanced_detection
0886.JPEG,train,2,crack,0.314545,0.256831,0.629091,0.513661,enhanced_detection
0886.JPEG,train,8,hood,0.314545,0.256831,0.629091,0.513661,enhanced_detection
0886.JPEG,train,16,medium,0.314545,0.256831,0.629091,0.513661,enhanced_detection
0886.JPEG,train,2,crack,0.192727,0.480874,0.385455,0.644809,enhanced_detection
0886.JPEG,train,10,left_door,0.192727,0.480874,0.385455,0.644809,enhanced_detection
0886.JPEG,train,16,medium,0.192727,0.480874,0.385455,0.644809,enhanced_detection
0887.JPEG,train,2,crack,0.785714,0.762887,0.420849,0.463918,enhanced_detection
0887.JPEG,train,11,right_door,0.785714,0.762887,0.420849,0.463918,enhanced_detection
0887.JPEG,train,17,high,0.785714,0.762887,0.420849,0.463918,enhanced_detection
0887.JPEG,train,2,crack,0.063707,0.162371,0.127413,0.262887,enhanced_detection
0887.JPEG,train,10,left_door,0.063707,0.162371,0.127413,0.262887,enhanced_detection
0887.JPEG,train,16,medium,0.063707,0.162371,0.127413,0.262887,enhanced_detection
0887.JPEG,train,4,paint_damage,0.283784,0.930412,0.567568,0.128866,enhanced_detection
0887.JPEG,train,6,front_bumper,0.283784,0.930412,0.567568,0.128866,enhanced_detection
0887.JPEG,train,16,medium,0.283784,0.930412,0.567568,0.128866,enhanced_detection
0888.JPEG,train,0,dent,0.225,0.065476,0.45,0.130952,enhanced_detection
0888.JPEG,train,7,rear_bumper,0.225,0.065476,0.45,0.130952,enhanced_detection
0888.JPEG,train,15,low,0.225,0.065476,0.45,0.130952,enhanced_detection
0888.JPEG,train,0,dent,0.466667,0.330357,0.126667,0.113095,enhanced_detection
0888.JPEG,train,8,hood,0.466667,0.330357,0.126667,0.113095,enhanced_detection
0888.JPEG,train,15,low,0.466667,0.330357,0.126667,0.113095,enhanced_detection
0888.JPEG,train,0,dent,0.478333,0.556548,0.156667,0.136905,enhanced_detection
0888.JPEG,train,13,side_panel,0.478333,0.556548,0.156667,0.136905,enhanced_detection
0888.JPEG,train,15,low,0.478333,0.556548,0.156667,0.136905,enhanced_detection
0889.JPEG,train,0,dent,0.044643,0.906667,0.089286,0.06,enhanced_detection
0889.JPEG,train,10,left_door,0.044643,0.906667,0.089286,0.06,enhanced_detection
0889.JPEG,train,15,low,0.044643,0.906667,0.089286,0.06,enhanced_detection
0889.JPEG,train,0,dent,0.083333,0.968333,0.166667,0.056667,enhanced_detection
0889.JPEG,train,6,front_bumper,0.083333,0.968333,0.166667,0.056667,enhanced_detection
0889.JPEG,train,15,low,0.083333,0.968333,0.166667,0.056667,enhanced_detection
0889.JPEG,train,4,paint_damage,0.89881,0.033333,0.142857,0.066667,enhanced_detection
0889.JPEG,train,7,rear_bumper,0.89881,0.033333,0.142857,0.066667,enhanced_detection
0889.JPEG,train,15,low,0.89881,0.033333,0.142857,0.066667,enhanced_detection
0889.JPEG,train,0,dent,0.154762,0.903333,0.130952,0.08,enhanced_detection
0889.JPEG,train,6,front_bumper,0.154762,0.903333,0.130952,0.08,enhanced_detection
0889.JPEG,train,15,low,0.154762,0.903333,0.130952,0.08,enhanced_detection
0889.JPEG,train,0,dent,0.104167,0.61,0.089286,0.08,enhanced_detection
0889.JPEG,train,10,left_door,0.104167,0.61,0.089286,0.08,enhanced_detection
0889.JPEG,train,15,low,0.104167,0.61,0.089286,0.08,enhanced_detection
0890.JPEG,train,2,crack,0.523166,0.935567,0.637066,0.118557,enhanced_detection
0890.JPEG,train,6,front_bumper,0.523166,0.935567,0.637066,0.118557,enhanced_detection
0890.JPEG,train,16,medium,0.523166,0.935567,0.637066,0.118557,enhanced_detection
0891.jpeg,train,2,crack,0.907063,0.473262,0.178439,0.262032,enhanced_detection
0891.jpeg,train,11,right_door,0.907063,0.473262,0.178439,0.262032,enhanced_detection
0891.jpeg,train,16,medium,0.907063,0.473262,0.178439,0.262032,enhanced_detection
0891.jpeg,train,0,dent,0.046468,0.200535,0.092937,0.176471,enhanced_detection
0891.jpeg,train,10,left_door,0.046468,0.200535,0.092937,0.176471,enhanced_detection
0891.jpeg,train,15,low,0.046468,0.200535,0.092937,0.176471,enhanced_detection
0894.JPEG,train,2,crack,0.343629,0.069588,0.324324,0.139175,enhanced_detection
0894.JPEG,train,7,rear_bumper,0.343629,0.069588,0.324324,0.139175,enhanced_detection
0894.JPEG,train,16,medium,0.343629,0.069588,0.324324,0.139175,enhanced_detection
0894.JPEG,train,0,dent,0.803089,0.268041,0.3861,0.536082,enhanced_detection
0894.JPEG,train,11,right_door,0.803089,0.268041,0.3861,0.536082,enhanced_detection
0894.JPEG,train,16,medium,0.803089,0.268041,0.3861,0.536082,enhanced_detection
0894.JPEG,train,4,paint_damage,0.119691,0.090206,0.138996,0.118557,enhanced_detection
0894.JPEG,train,7,rear_bumper,0.119691,0.090206,0.138996,0.118557,enhanced_detection
0894.JPEG,train,15,low,0.119691,0.090206,0.138996,0.118557,enhanced_detection
0894.JPEG,train,3,broken_part,0.594595,0.747423,0.362934,0.391753,enhanced_detection
0894.JPEG,train,6,front_bumper,0.594595,0.747423,0.362934,0.391753,enhanced_detection
0894.JPEG,train,16,medium,0.594595,0.747423,0.362934,0.391753,enhanced_detection
0894.JPEG,train,2,crack,0.07722,0.731959,0.138996,0.113402,enhanced_detection
0894.JPEG,train,10,left_door,0.07722,0.731959,0.138996,0.113402,enhanced_detection
0894.JPEG,train,15,low,0.07722,0.731959,0.138996,0.113402,enhanced_detection
0894.JPEG,train,0,dent,0.355212,0.278351,0.34749,0.103093,enhanced_detection
0894.JPEG,train,9,windshield,0.355212,0.278351,0.34749,0.103093,enhanced_detection
0894.JPEG,train,15,low,0.355212,0.278351,0.34749,0.103093,enhanced_detection
0895.JPEG,train,0,dent,0.892727,0.087432,0.090909,0.174863,enhanced_detection
0895.JPEG,train,7,rear_bumper,0.892727,0.087432,0.090909,0.174863,enhanced_detection
0895.JPEG,train,15,low,0.892727,0.087432,0.090909,0.174863,enhanced_detection
0895.JPEG,train,3,broken_part,0.565455,0.106557,0.287273,0.213115,enhanced_detection
0895.JPEG,train,12,roof,0.565455,0.106557,0.287273,0.213115,enhanced_detection
0895.JPEG,train,16,medium,0.565455,0.106557,0.287273,0.213115,enhanced_detection
0895.JPEG,train,2,crack,0.674545,0.497268,0.643636,0.994536,enhanced_detection
0895.JPEG,train,14,other_location,0.674545,0.497268,0.643636,0.994536,enhanced_detection
0895.JPEG,train,16,medium,0.674545,0.497268,0.643636,0.994536,enhanced_detection
0895.JPEG,train,0,dent,0.312727,0.497268,0.123636,0.153005,enhanced_detection
0895.JPEG,train,10,left_door,0.312727,0.497268,0.123636,0.153005,enhanced_detection
0895.JPEG,train,15,low,0.312727,0.497268,0.123636,0.153005,enhanced_detection
0896.JPEG,train,2,crack,0.481203,0.111111,0.263158,0.21164,enhanced_detection
0896.JPEG,train,7,rear_bumper,0.481203,0.111111,0.263158,0.21164,enhanced_detection
0896.JPEG,train,16,medium,0.481203,0.111111,0.263158,0.21164,enhanced_detection
0896.JPEG,train,2,crack,0.266917,0.76455,0.142857,0.089947,enhanced_detection
0896.JPEG,train,6,front_bumper,0.266917,0.76455,0.142857,0.089947,enhanced_detection
0896.JPEG,train,15,low,0.266917,0.76455,0.142857,0.089947,enhanced_detection
0897.JPEG,train,2,crack,0.955598,0.783505,0.081081,0.123711,enhanced_detection
0897.JPEG,train,11,right_door,0.955598,0.783505,0.081081,0.123711,enhanced_detection
0897.JPEG,train,16,medium,0.955598,0.783505,0.081081,0.123711,enhanced_detection
0897.JPEG,train,0,dent,0.903475,0.92268,0.185328,0.14433,enhanced_detection
0897.JPEG,train,6,front_bumper,0.903475,0.92268,0.185328,0.14433,enhanced_detection
0897.JPEG,train,16,medium,0.903475,0.92268,0.185328,0.14433,enhanced_detection
0897.JPEG,train,0,dent,0.849421,0.731959,0.146718,0.134021,enhanced_detection
0897.JPEG,train,11,right_door,0.849421,0.731959,0.146718,0.134021,enhanced_detection
0897.JPEG,train,16,medium,0.849421,0.731959,0.146718,0.134021,enhanced_detection
0897.JPEG,train,0,dent,0.088803,0.618557,0.131274,0.103093,enhanced_detection
0897.JPEG,train,10,left_door,0.088803,0.618557,0.131274,0.103093,enhanced_detection
0897.JPEG,train,15,low,0.088803,0.618557,0.131274,0.103093,enhanced_detection
0897.JPEG,train,0,dent,0.355212,0.677835,0.131274,0.097938,enhanced_detection
0897.JPEG,train,13,side_panel,0.355212,0.677835,0.131274,0.097938,enhanced_detection
0897.JPEG,train,15,low,0.355212,0.677835,0.131274,0.097938,enhanced_detection
0898.JPEG,train,0,dent,0.919689,0.091954,0.150259,0.183908,enhanced_detection
0898.JPEG,train,7,rear_bumper,0.919689,0.091954,0.150259,0.183908,enhanced_detection
0898.JPEG,train,16,medium,0.919689,0.091954,0.150259,0.183908,enhanced_detection
0898.JPEG,train,2,crack,0.463731,0.088123,0.533679,0.176245,enhanced_detection
0898.JPEG,train,7,rear_bumper,0.463731,0.088123,0.533679,0.176245,enhanced_detection
0898.JPEG,train,16,medium,0.463731,0.088123,0.533679,0.176245,enhanced_detection
0898.JPEG,train,2,crack,0.492228,0.252874,0.611399,0.275862,enhanced_detection
0898.JPEG,train,9,windshield,0.492228,0.252874,0.611399,0.275862,enhanced_detection
0898.JPEG,train,16,medium,0.492228,0.252874,0.611399,0.275862,enhanced_detection
0898.JPEG,train,0,dent,0.818653,0.810345,0.352332,0.095785,enhanced_detection
0898.JPEG,train,6,front_bumper,0.818653,0.810345,0.352332,0.095785,enhanced_detection
0898.JPEG,train,15,low,0.818653,0.810345,0.352332,0.095785,enhanced_detection
0899.JPEG,train,2,crack,0.39314,0.898496,0.195251,0.18797,enhanced_detection
0899.JPEG,train,6,front_bumper,0.39314,0.898496,0.195251,0.18797,enhanced_detection
0899.JPEG,train,16,medium,0.39314,0.898496,0.195251,0.18797,enhanced_detection
0899.JPEG,train,2,crack,0.143799,0.154135,0.282322,0.308271,enhanced_detection
0899.JPEG,train,7,rear_bumper,0.143799,0.154135,0.282322,0.308271,enhanced_detection
0899.JPEG,train,16,medium,0.143799,0.154135,0.282322,0.308271,enhanced_detection
0899.JPEG,train,2,crack,0.71504,0.236842,0.564644,0.473684,enhanced_detection
0899.JPEG,train,9,windshield,0.71504,0.236842,0.564644,0.473684,enhanced_detection
0899.JPEG,train,16,medium,0.71504,0.236842,0.564644,0.473684,enhanced_detection
0899.JPEG,train,2,crack,0.523747,0.184211,0.145119,0.263158,enhanced_detection
0899.JPEG,train,12,roof,0.523747,0.184211,0.145119,0.263158,enhanced_detection
0899.JPEG,train,16,medium,0.523747,0.184211,0.145119,0.263158,enhanced_detection
0899.JPEG,train,0,dent,0.658311,0.466165,0.192612,0.330827,enhanced_detection
0899.JPEG,train,13,side_panel,0.658311,0.466165,0.192612,0.330827,enhanced_detection
0899.JPEG,train,15,low,0.658311,0.466165,0.192612,0.330827,enhanced_detection
0899.JPEG,train,2,crack,0.813984,0.496241,0.229551,0.300752,enhanced_detection
0899.JPEG,train,11,right_door,0.813984,0.496241,0.229551,0.300752,enhanced_detection
0899.JPEG,train,16,medium,0.813984,0.496241,0.229551,0.300752,enhanced_detection
0900.JPEG,train,2,crack,0.123188,0.931694,0.246377,0.125683,enhanced_detection
0900.JPEG,train,6,front_bumper,0.123188,0.931694,0.246377,0.125683,enhanced_detection
0900.JPEG,train,16,medium,0.123188,0.931694,0.246377,0.125683,enhanced_detection
0901.JPEG,train,0,dent,0.370656,0.871134,0.084942,0.154639,enhanced_detection
0901.JPEG,train,6,front_bumper,0.370656,0.871134,0.084942,0.154639,enhanced_detection
0901.JPEG,train,15,low,0.370656,0.871134,0.084942,0.154639,enhanced_detection
0902.JPEG,train,0,dent,0.094545,0.224044,0.189091,0.448087,enhanced_detection
0902.JPEG,train,10,left_door,0.094545,0.224044,0.189091,0.448087,enhanced_detection
0902.JPEG,train,16,medium,0.094545,0.224044,0.189091,0.448087,enhanced_detection
0903.JPEG,train,2,crack,0.706564,0.945876,0.378378,0.097938,enhanced_detection
0903.JPEG,train,6,front_bumper,0.706564,0.945876,0.378378,0.097938,enhanced_detection
0903.JPEG,train,16,medium,0.706564,0.945876,0.378378,0.097938,enhanced_detection
0904.JPEG,train,0,dent,0.839768,0.391753,0.312741,0.247423,enhanced_detection
0904.JPEG,train,11,right_door,0.839768,0.391753,0.312741,0.247423,enhanced_detection
0904.JPEG,train,16,medium,0.839768,0.391753,0.312741,0.247423,enhanced_detection
0905.JPEG,train,2,crack,0.355212,0.878866,0.710425,0.231959,enhanced_detection
